                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                   1.02,                0.69024,                0.93512,                0.94057,                0.95306,                 0.9843,                0.78026,                0.88307,                0.73752,                0.94575,              0.0004885,              0.0004885,              0.0004885
                    157,                 1.0922,                0.75591,                0.93522,                0.94057,                0.95306,                 0.9843,                0.78026,                0.88307,                0.73752,                0.94575,              0.0004852,              0.0004852,              0.0004852
                    158,                 1.0156,                0.71109,                0.94384,                0.96141,                0.95069,                  0.989,                0.78849,                0.89305,                0.68354,                0.94338,              0.0004819,              0.0004819,              0.0004819
                    159,                 1.1159,                0.73779,                0.93337,                0.96141,                0.95069,                  0.989,                0.78849,                0.89305,                0.68354,                0.94338,              0.0004786,              0.0004786,              0.0004786
                    160,                 1.1179,                0.72369,                0.98589,                 0.9396,                0.93653,                0.98096,                0.77955,                0.90195,                 0.6675,                0.94655,              0.0004753,              0.0004753,              0.0004753
                    161,                 1.3064,                0.79026,                0.95173,                 0.9396,                0.93653,                0.98096,                0.77955,                0.90195,                 0.6675,                0.94655,               0.000472,               0.000472,               0.000472
                    162,                 1.0254,                0.71816,                0.92359,                0.91477,                0.93354,                0.97789,                0.76424,                0.88711,                0.65826,                0.94875,              0.0004687,              0.0004687,              0.0004687
                    163,                 1.1072,                0.73517,                0.95845,                0.91477,                0.93354,                0.97789,                0.76424,                0.88711,                0.65826,                0.94875,              0.0004654,              0.0004654,              0.0004654
                    164,                 1.0768,                0.75721,                0.93179,                0.89415,                0.92556,                 0.9776,                0.76974,                0.86547,                0.65408,                0.94418,              0.0004621,              0.0004621,              0.0004621
                    165,                 1.0816,                0.74277,                0.93645,                0.89415,                0.92556,                 0.9776,                0.76974,                0.86547,                0.65408,                0.94418,              0.0004588,              0.0004588,              0.0004588
                    166,                 1.0049,                0.68804,                0.97144,                0.94559,                 0.9363,                0.97801,                0.76712,                 0.8756,                0.64866,                0.92991,              0.0004555,              0.0004555,              0.0004555
                    167,                 1.0633,                0.70086,                 0.9424,                0.94559,                 0.9363,                0.97801,                0.76712,                 0.8756,                0.64866,                0.92991,              0.0004522,              0.0004522,              0.0004522
                    168,                 1.0946,                0.74029,                0.96707,                0.94804,                0.95271,                 0.9782,                 0.7515,                0.89029,                 0.6613,                0.92399,              0.0004489,              0.0004489,              0.0004489
                    169,                 1.1353,                0.72199,                0.92308,                0.94804,                0.95271,                 0.9782,                 0.7515,                0.89029,                 0.6613,                0.92399,              0.0004456,              0.0004456,              0.0004456
                    170,                 1.0282,                 0.9497,                0.93297,                 0.9616,                0.95009,                 0.9782,                0.75055,                0.89111,                0.67291,                 0.9258,              0.0004423,              0.0004423,              0.0004423
                    171,                0.94099,                0.69679,                0.93392,                 0.9616,                0.95009,                 0.9782,                0.75055,                0.89111,                0.67291,                 0.9258,               0.000439,               0.000439,               0.000439
                    172,                0.98818,                0.67889,                 0.9326,                0.96598,                 0.9573,                0.98534,                 0.7812,                0.87925,                  0.674,                0.93527,              0.0004357,              0.0004357,              0.0004357
                    173,                 1.0587,                0.72124,                0.90867,                0.96598,                 0.9573,                0.98534,                 0.7812,                0.87925,                  0.674,                0.93527,              0.0004324,              0.0004324,              0.0004324
                    174,                 1.0985,                0.75993,                0.92069,                0.96198,                0.96156,                0.99474,                 0.8014,                0.89454,                0.67277,                0.94266,              0.0004291,              0.0004291,              0.0004291
                    175,                 1.0177,                0.70851,                0.94065,                0.96198,                0.96156,                0.99474,                 0.8014,                0.89454,                0.67277,                0.94266,              0.0004258,              0.0004258,              0.0004258
                    176,                 1.0881,                  0.702,                0.95584,                0.95966,                0.96578,                0.99474,                0.82089,                0.86944,                0.64606,                0.93901,              0.0004225,              0.0004225,              0.0004225
                    177,                  1.165,                0.74044,                0.93942,                0.95966,                0.96578,                0.99474,                0.82089,                0.86944,                0.64606,                0.93901,              0.0004192,              0.0004192,              0.0004192
                    178,                 1.1185,                 0.7176,                0.93495,                 0.9461,                 0.9678,                0.99481,                 0.8247,                0.85135,                0.62372,                0.93174,              0.0004159,              0.0004159,              0.0004159
                    179,                 1.0312,                 0.6802,                0.92492,                 0.9461,                 0.9678,                0.99481,                 0.8247,                0.85135,                0.62372,                0.93174,              0.0004126,              0.0004126,              0.0004126
                    180,                 1.0002,                0.68284,                0.94638,                 0.9479,                0.96761,                0.99475,                0.81228,                0.84963,                 0.6093,                 0.9306,              0.0004093,              0.0004093,              0.0004093
                    181,                 1.0144,                0.68192,                0.94678,                 0.9479,                0.96761,                0.99475,                0.81228,                0.84963,                 0.6093,                 0.9306,               0.000406,               0.000406,               0.000406
                    182,                 1.0442,                0.69682,                0.93257,                0.95691,                0.96729,                0.99487,                0.80954,                 0.8454,                0.60771,                0.92953,              0.0004027,              0.0004027,              0.0004027
                    183,                 1.2377,                0.80831,                0.94893,                0.95691,                0.96729,                0.99487,                0.80954,                 0.8454,                0.60771,                0.92953,              0.0003994,              0.0003994,              0.0003994
                    184,                0.96507,                0.72006,                0.91761,                0.97037,                0.96399,                0.99474,                0.79394,                0.85054,                0.60343,                0.93204,              0.0003961,              0.0003961,              0.0003961
                    185,                 1.1395,                0.75109,                0.92277,                0.97037,                0.96399,                0.99474,                0.79394,                0.85054,                0.60343,                0.93204,              0.0003928,              0.0003928,              0.0003928
                    186,                 1.2083,                0.76426,                0.95736,                0.95714,                0.98225,                 0.9945,                0.79564,                0.86072,                0.63334,                0.93596,              0.0003895,              0.0003895,              0.0003895
                    187,                 1.0247,                0.71757,                 0.9155,                0.95714,                0.98225,                 0.9945,                0.79564,                0.86072,                0.63334,                0.93596,              0.0003862,              0.0003862,              0.0003862
                    188,                 1.0148,                0.67501,                0.93454,                0.95593,                0.98175,                0.99426,                0.80191,                0.86308,                 0.6522,                0.93908,              0.0003829,              0.0003829,              0.0003829
                    189,                 1.0111,                0.68701,                0.90405,                0.95593,                0.98175,                0.99426,                0.80191,                0.86308,                 0.6522,                0.93908,              0.0003796,              0.0003796,              0.0003796
                    190,                 1.0327,                0.70418,                 0.9176,                0.96805,                0.97007,                0.99362,                0.81441,                0.85657,                0.65389,                0.93588,              0.0003763,              0.0003763,              0.0003763
                    191,                 1.0947,                0.77283,                0.93843,                0.96805,                0.97007,                0.99362,                0.81441,                0.85657,                0.65389,                0.93588,               0.000373,               0.000373,               0.000373
                    192,                   1.16,                0.71069,                 0.9632,                0.97828,                0.96926,                0.99341,                0.80569,                0.85146,                0.63629,                0.93701,              0.0003697,              0.0003697,              0.0003697
                    193,                 1.2757,                0.82155,                0.94629,                0.97828,                0.96926,                0.99341,                0.80569,                0.85146,                0.63629,                0.93701,              0.0003664,              0.0003664,              0.0003664
                    194,                 1.0053,                 0.7227,                0.94163,                0.97334,                0.98145,                0.99315,                0.77609,                 0.8407,                0.61717,                0.93188,              0.0003631,              0.0003631,              0.0003631
                    195,                  1.047,                0.66882,                0.91784,                0.97334,                0.98145,                0.99315,                0.77609,                 0.8407,                0.61717,                0.93188,              0.0003598,              0.0003598,              0.0003598
                    196,                0.99363,                0.67172,                0.91644,                0.96926,                0.98659,                0.99362,                0.80445,                0.83652,                 0.5921,                0.92734,              0.0003565,              0.0003565,              0.0003565
                    197,                 1.0329,                0.70528,                0.91331,                0.96926,                0.98659,                0.99362,                0.80445,                0.83652,                 0.5921,                0.92734,              0.0003532,              0.0003532,              0.0003532
                    198,                 1.0071,                0.69701,                0.93828,                0.96914,                0.98752,                0.99413,                0.80436,                0.82705,                 0.5888,                0.93015,              0.0003499,              0.0003499,              0.0003499
                    199,                0.97258,                0.68167,                0.91608,                0.96914,                0.98752,                0.99413,                0.80436,                0.82705,                 0.5888,                0.93015,              0.0003466,              0.0003466,              0.0003466
                    200,                0.94861,                0.64975,                0.90744,                0.97138,                0.98661,                0.99446,                0.79487,                0.84269,                0.60507,                0.93442,              0.0003433,              0.0003433,              0.0003433
                    201,                0.96809,                0.65193,                0.93798,                0.97138,                0.98661,                0.99446,                0.79487,                0.84269,                0.60507,                0.93442,                0.00034,                0.00034,                0.00034
                    202,                 1.0383,                0.66306,                0.91466,                0.97587,                0.98534,                0.99453,                 0.7974,                0.85612,                0.60373,                 0.9321,              0.0003367,              0.0003367,              0.0003367
                    203,                 0.9601,                0.65874,                0.91175,                0.97587,                0.98534,                0.99453,                 0.7974,                0.85612,                0.60373,                 0.9321,              0.0003334,              0.0003334,              0.0003334
                    204,                 1.0179,                0.72404,                0.90938,                0.98204,                0.99051,                0.99493,                0.81308,                0.86256,                0.59365,                0.92657,              0.0003301,              0.0003301,              0.0003301
                    205,                 1.0285,                0.68991,                0.94782,                0.98204,                0.99051,                0.99493,                0.81308,                0.86256,                0.59365,                0.92657,              0.0003268,              0.0003268,              0.0003268
                    206,                 1.0746,                0.69314,                0.93242,                0.98428,                0.99089,                0.99493,                 0.8114,                0.86263,                0.59041,                0.91964,              0.0003235,              0.0003235,              0.0003235
                    207,                 1.0894,                0.68091,                0.93284,                0.98428,                0.99089,                0.99493,                 0.8114,                0.86263,                0.59041,                0.91964,              0.0003202,              0.0003202,              0.0003202
                    208,                 1.1259,                0.71028,                0.92868,                0.97831,                0.99391,                  0.995,                0.81385,                0.82914,                0.59472,                0.91954,              0.0003169,              0.0003169,              0.0003169
                    209,                0.96612,                0.66105,                0.92862,                0.97831,                0.99391,                  0.995,                0.81385,                0.82914,                0.59472,                0.91954,              0.0003136,              0.0003136,              0.0003136
                    210,                 1.1827,                0.80656,                 1.0185,                0.97679,                0.99373,                0.99481,                0.82394,                0.80677,                0.59682,                0.92274,              0.0003103,              0.0003103,              0.0003103
                    211,                 1.0381,                0.68576,                0.90716,                0.97679,                0.99373,                0.99481,                0.82394,                0.80677,                0.59682,                0.92274,               0.000307,               0.000307,               0.000307
                    212,                0.93685,                0.63685,                0.92815,                 0.9668,                  0.988,                0.99475,                0.80535,                0.83051,                0.60083,                0.92505,              0.0003037,              0.0003037,              0.0003037
                    213,                0.93167,                0.64437,                 0.9119,                 0.9668,                  0.988,                0.99475,                0.80535,                0.83051,                0.60083,                0.92505,              0.0003004,              0.0003004,              0.0003004
                    214,                0.96818,                0.68347,                  0.916,                0.96792,                0.97896,                0.99468,                0.82457,                0.82946,                0.59388,                0.92226,              0.0002971,              0.0002971,              0.0002971
                    215,                0.91024,                 0.6325,                0.91594,                0.96792,                0.97896,                0.99468,                0.82457,                0.82946,                0.59388,                0.92226,              0.0002938,              0.0002938,              0.0002938
                    216,                  1.075,                0.68826,                0.94248,                0.96937,                 0.9737,                0.99462,                0.82473,                0.79573,                0.57147,                0.91952,              0.0002905,              0.0002905,              0.0002905
                    217,                  1.009,                0.66348,                0.93792,                0.96937,                 0.9737,                0.99462,                0.82473,                0.79573,                0.57147,                0.91952,              0.0002872,              0.0002872,              0.0002872
                    218,                 0.9908,                0.61902,                0.91421,                0.97656,                0.97195,                0.99469,                0.81895,                0.81089,                 0.5653,                0.91823,              0.0002839,              0.0002839,              0.0002839
                    219,                0.94356,                0.65568,                0.90744,                0.97656,                0.97195,                0.99469,                0.81895,                0.81089,                 0.5653,                0.91823,              0.0002806,              0.0002806,              0.0002806
                    220,                 1.1128,                0.79169,                 0.9427,                0.97869,                0.97303,                0.99469,                0.80995,                0.82657,                0.56165,                0.92103,              0.0002773,              0.0002773,              0.0002773
                    221,                0.97024,                0.65044,                 0.9136,                0.97869,                0.97303,                0.99469,                0.80995,                0.82657,                0.56165,                0.92103,               0.000274,               0.000274,               0.000274
                    222,                0.97145,                0.63715,                0.92867,                0.98188,                0.97362,                0.99469,                0.82502,                0.81218,                0.55675,                0.92269,              0.0002707,              0.0002707,              0.0002707
                    223,                0.90767,                0.61632,                0.90225,                0.98188,                0.97362,                0.99469,                0.82502,                0.81218,                0.55675,                0.92269,              0.0002674,              0.0002674,              0.0002674
                    224,                0.99491,                0.64626,                0.91436,                0.98472,                0.97514,                0.99469,                 0.8235,                 0.8196,                0.55364,                 0.9275,              0.0002641,              0.0002641,              0.0002641
                    225,                0.99479,                0.68896,                0.93399,                0.98472,                0.97514,                0.99469,                 0.8235,                 0.8196,                0.55364,                 0.9275,              0.0002608,              0.0002608,              0.0002608
                    226,                  0.954,                0.72879,                0.92073,                0.98406,                 0.9783,                0.99469,                0.81525,                0.82908,                0.55908,                 0.9284,              0.0002575,              0.0002575,              0.0002575
                    227,                0.96802,                0.67094,                0.92611,                0.98406,                 0.9783,                0.99469,                0.81525,                0.82908,                0.55908,                 0.9284,              0.0002542,              0.0002542,              0.0002542
                    228,                0.91507,                0.60431,                0.89331,                0.98503,                0.97777,                0.99469,                0.82349,                0.83226,                0.56331,                0.92598,              0.0002509,              0.0002509,              0.0002509
                    229,                 1.0102,                  0.636,                0.89361,                0.98503,                0.97777,                0.99469,                0.82349,                0.83226,                0.56331,                0.92598,              0.0002476,              0.0002476,              0.0002476
                    230,                 1.0247,                0.66858,                0.90751,                0.98392,                0.97834,                0.99469,                0.81191,                0.84086,                 0.5723,                 0.9232,              0.0002443,              0.0002443,              0.0002443
                    231,                 1.1297,                0.69224,                0.91494,                0.98392,                0.97834,                0.99469,                0.81191,                0.84086,                 0.5723,                 0.9232,               0.000241,               0.000241,               0.000241
                    232,                  1.224,                0.72984,                0.92734,                0.98305,                 0.9781,                0.99469,                0.81085,                0.83717,                0.57192,                0.92117,              0.0002377,              0.0002377,              0.0002377
                    233,                0.94835,                 0.6208,                0.90933,                0.98305,                 0.9781,                0.99469,                0.81085,                0.83717,                0.57192,                0.92117,              0.0002344,              0.0002344,              0.0002344
                    234,                0.87845,                 0.6324,                0.91828,                0.98127,                0.98122,                0.99475,                  0.825,                0.82559,                0.56473,                0.91992,              0.0002311,              0.0002311,              0.0002311
                    235,                 1.0148,                0.64696,                0.89691,                0.98127,                0.98122,                0.99475,                  0.825,                0.82559,                0.56473,                0.91992,              0.0002278,              0.0002278,              0.0002278
                    236,                 1.0308,                0.68568,                0.94855,                0.97925,                0.98789,                0.99475,                0.82299,                0.81587,                0.55937,                0.92239,              0.0002245,              0.0002245,              0.0002245
                    237,                 1.0481,                0.66869,                0.92153,                0.97925,                0.98789,                0.99475,                0.82299,                0.81587,                0.55937,                0.92239,              0.0002212,              0.0002212,              0.0002212
                    238,                 1.0083,                 0.6613,                0.91204,                0.96634,                0.99662,                0.99474,                0.82547,                0.80579,                0.55462,                0.92183,              0.0002179,              0.0002179,              0.0002179
                    239,                 1.0157,                0.64155,                0.90121,                0.96634,                0.99662,                0.99474,                0.82547,                0.80579,                0.55462,                0.92183,              0.0002146,              0.0002146,              0.0002146
                    240,                 1.0425,                0.64127,                0.91747,                0.95861,                0.99766,                0.99474,                0.82817,                0.79535,                0.55245,                0.92061,              0.0002113,              0.0002113,              0.0002113
                    241,                0.98599,                0.62907,                0.90429,                0.95861,                0.99766,                0.99474,                0.82817,                0.79535,                0.55245,                0.92061,               0.000208,               0.000208,               0.000208
                    242,                0.87043,                0.65258,                0.91043,                0.95575,                0.99612,                0.99481,                0.82172,                0.79176,                0.54709,                0.91948,              0.0002047,              0.0002047,              0.0002047
                    243,                0.90625,                0.61998,                0.92136,                0.95575,                0.99612,                0.99481,                0.82172,                0.79176,                0.54709,                0.91948,              0.0002014,              0.0002014,              0.0002014
                    244,                0.89509,                0.71573,                0.93586,                0.95828,                0.98965,                0.99481,                0.81755,                 0.7854,                 0.5489,                0.91512,              0.0001981,              0.0001981,              0.0001981
                    245,                0.88944,                0.60285,                0.91604,                0.95828,                0.98965,                0.99481,                0.81755,                 0.7854,                 0.5489,                0.91512,              0.0001948,              0.0001948,              0.0001948
                    246,                0.90762,                0.66363,                0.93035,                 0.9624,                0.98955,                0.99481,                0.81822,                0.78611,                0.54352,                0.91526,              0.0001915,              0.0001915,              0.0001915
                    247,                0.85924,                0.58774,                0.89532,                 0.9624,                0.98955,                0.99481,                0.81822,                0.78611,                0.54352,                0.91526,              0.0001882,              0.0001882,              0.0001882
                    248,                 0.8576,                0.57968,                0.91869,                0.96659,                0.99256,                0.99481,                0.80886,                0.79687,                0.54195,                0.91423,              0.0001849,              0.0001849,              0.0001849
                    249,                 1.1622,                 0.6591,                0.89934,                0.96659,                0.99256,                0.99481,                0.80886,                0.79687,                0.54195,                0.91423,              0.0001816,              0.0001816,              0.0001816
                    250,                0.91775,                0.60064,                0.90635,                0.96972,                0.99289,                0.99481,                0.80809,                0.81821,                0.54643,                0.91182,              0.0001783,              0.0001783,              0.0001783
                    251,                 1.0917,                0.68335,                0.93756,                0.96972,                0.99289,                0.99481,                0.80809,                0.81821,                0.54643,                0.91182,               0.000175,               0.000175,               0.000175
                    252,                0.90755,                0.59239,                 0.9153,                0.97381,                0.99063,                0.99481,                0.80173,                0.81699,                0.55024,                0.91135,              0.0001717,              0.0001717,              0.0001717
                    253,                0.95713,                0.68408,                0.90514,                0.97381,                0.99063,                0.99481,                0.80173,                0.81699,                0.55024,                0.91135,              0.0001684,              0.0001684,              0.0001684
                    254,                0.93335,                0.62584,                0.90046,                0.97637,                0.98939,                0.99481,                 0.8349,                0.81657,                0.55245,                0.91471,              0.0001651,              0.0001651,              0.0001651
                    255,                0.92053,                0.58986,                0.89596,                0.97637,                0.98939,                0.99481,                 0.8349,                0.81657,                0.55245,                0.91471,              0.0001618,              0.0001618,              0.0001618
                    256,                0.93233,                0.62576,                0.94144,                0.97587,                0.98659,                0.99481,                0.82953,                0.80902,                0.55108,                0.91968,              0.0001585,              0.0001585,              0.0001585
                    257,                0.89466,                0.61709,                0.89262,                0.97587,                0.98659,                0.99481,                0.82953,                0.80902,                0.55108,                0.91968,              0.0001552,              0.0001552,              0.0001552
                    258,                0.95769,                0.64447,                0.89902,                0.97363,                0.98233,                0.99481,                0.82666,                0.81075,                0.54845,                0.92131,              0.0001519,              0.0001519,              0.0001519
                    259,                0.90212,                 0.6563,                0.90515,                0.97363,                0.98233,                0.99481,                0.82666,                0.81075,                0.54845,                0.92131,              0.0001486,              0.0001486,              0.0001486
                    260,                 1.0097,                0.63269,                0.91568,                  0.974,                0.97779,                0.99481,                0.82942,                0.80661,                0.55213,                 0.9221,              0.0001453,              0.0001453,              0.0001453
                    261,                0.96828,                0.62767,                0.92019,                  0.974,                0.97779,                0.99481,                0.82942,                0.80661,                0.55213,                 0.9221,               0.000142,               0.000142,               0.000142
                    262,                0.95256,                0.61535,                0.90769,                0.97713,                 0.9759,                0.99481,                0.82883,                0.80557,                0.55194,                0.92345,              0.0001387,              0.0001387,              0.0001387
                    263,                0.91743,                  0.607,                0.90427,                0.97713,                 0.9759,                0.99481,                0.82883,                0.80557,                0.55194,                0.92345,              0.0001354,              0.0001354,              0.0001354
                    264,                0.94772,                0.61937,                0.91157,                0.97749,                0.97837,                0.99468,                0.83692,                0.80031,                0.53804,                0.91932,              0.0001321,              0.0001321,              0.0001321
                    265,                0.94438,                0.61172,                0.92082,                0.97749,                0.97837,                0.99468,                0.83692,                0.80031,                0.53804,                0.91932,              0.0001288,              0.0001288,              0.0001288
                    266,                0.89528,                0.60536,                0.91836,                0.97793,                0.97776,                0.99468,                 0.8308,                0.79793,                0.54153,                  0.916,              0.0001255,              0.0001255,              0.0001255
                    267,                0.89235,                  0.624,                0.92115,                0.97793,                0.97776,                0.99468,                 0.8308,                0.79793,                0.54153,                  0.916,              0.0001222,              0.0001222,              0.0001222
                    268,                0.97476,                0.61272,                0.89051,                0.97724,                0.98039,                0.99474,                0.83172,                0.79434,                0.54182,                0.91134,              0.0001189,              0.0001189,              0.0001189
                    269,                0.84233,                0.60512,                 0.9302,                0.97724,                0.98039,                0.99474,                0.83172,                0.79434,                0.54182,                0.91134,              0.0001156,              0.0001156,              0.0001156
                    270,                 1.0265,                0.66526,                0.88202,                0.97593,                0.98622,                0.99474,                   0.83,                0.79387,                0.54393,                0.91034,              0.0001123,              0.0001123,              0.0001123
                    271,                  0.871,                0.59365,                0.90006,                0.97593,                0.98622,                0.99474,                   0.83,                0.79387,                0.54393,                0.91034,               0.000109,               0.000109,               0.000109
                    272,                0.85989,                0.64603,                0.88494,                0.97504,                0.99353,                0.99474,                0.83354,                0.78808,                0.53884,                0.90932,              0.0001057,              0.0001057,              0.0001057
                    273,                0.96847,                0.61485,                0.88825,                0.97504,                0.99353,                0.99474,                0.83354,                0.78808,                0.53884,                0.90932,              0.0001024,              0.0001024,              0.0001024
                    274,                 1.1058,                0.65618,                0.89961,                 0.9746,                0.98456,                0.99467,                0.81897,                0.78213,                0.53588,                0.90871,               9.91e-05,               9.91e-05,               9.91e-05
                    275,                0.89695,                 0.5884,                0.88918,                 0.9746,                0.98456,                0.99467,                0.81897,                0.78213,                0.53588,                0.90871,               9.58e-05,               9.58e-05,               9.58e-05
                    276,                 0.9393,                0.64146,                0.90896,                0.98269,                0.97485,                0.99455,                0.82218,                0.78243,                0.53857,                0.90987,               9.25e-05,               9.25e-05,               9.25e-05
                    277,                0.91605,                0.59946,                0.91256,                0.98269,                0.97485,                0.99455,                0.82218,                0.78243,                0.53857,                0.90987,               8.92e-05,               8.92e-05,               8.92e-05
                    278,                 1.0026,                0.62755,                0.89353,                0.97918,                 0.9755,                0.99455,                0.82233,                0.79487,                0.53928,                0.91378,               8.59e-05,               8.59e-05,               8.59e-05
                    279,                0.92567,                0.64162,                0.90325,                0.97918,                 0.9755,                0.99455,                0.82233,                0.79487,                0.53928,                0.91378,               8.26e-05,               8.26e-05,               8.26e-05
                    280,                0.96102,                 0.6252,                0.90561,                0.97477,                0.97723,                0.99455,                 0.8143,                0.80599,                0.54303,                0.91933,               7.93e-05,               7.93e-05,               7.93e-05
                    281,                0.97198,                0.63572,                0.89572,                0.97477,                0.97723,                0.99455,                 0.8143,                0.80599,                0.54303,                0.91933,                7.6e-05,                7.6e-05,                7.6e-05
                    282,                0.90739,                0.60445,                0.89179,                0.96462,                0.98835,                0.99448,                 0.8097,                0.80528,                0.54146,                0.92126,               7.27e-05,               7.27e-05,               7.27e-05
                    283,                  1.011,                0.63938,                0.90766,                0.96462,                0.98835,                0.99448,                 0.8097,                0.80528,                0.54146,                0.92126,               6.94e-05,               6.94e-05,               6.94e-05
                    284,                0.93474,                0.64664,                 0.9206,                0.96503,                0.99236,                0.99448,                 0.8233,                0.80171,                0.53871,                0.92051,               6.61e-05,               6.61e-05,               6.61e-05
                    285,                 1.1097,                0.69932,                0.91825,                0.96503,                0.99236,                0.99448,                 0.8233,                0.80171,                0.53871,                0.92051,               6.28e-05,               6.28e-05,               6.28e-05
                    286,                0.95645,                 0.6377,                0.94445,                0.96461,                0.99343,                0.99448,                0.82607,                0.79884,                0.53693,                 0.9179,               5.95e-05,               5.95e-05,               5.95e-05
                    287,                 0.9001,                0.59676,                0.90581,                0.96461,                0.99343,                0.99448,                0.82607,                0.79884,                0.53693,                 0.9179,               5.62e-05,               5.62e-05,               5.62e-05
                    288,                0.92147,                0.62237,                0.90816,                0.96918,                 0.9849,                0.99474,                0.82734,                0.79003,                0.53198,                0.91485,               5.29e-05,               5.29e-05,               5.29e-05
                    289,                  1.119,                0.65584,                0.91164,                0.96918,                 0.9849,                0.99474,                0.82734,                0.79003,                0.53198,                0.91485,               4.96e-05,               4.96e-05,               4.96e-05
                    290,                0.89897,                0.62087,                0.92703,                0.97234,                0.97875,                0.99474,                0.82954,                0.78214,                 0.5317,                 0.9121,               4.63e-05,               4.63e-05,               4.63e-05
                    291,                0.90954,                0.83017,                0.91779,                0.97234,                0.97875,                0.99474,                0.82954,                0.78214,                 0.5317,                 0.9121,                4.3e-05,                4.3e-05,                4.3e-05
                    292,                0.92365,                0.74645,                0.91531,                0.97309,                0.97755,                0.99474,                0.83901,                0.78214,                0.53438,                0.91068,               3.97e-05,               3.97e-05,               3.97e-05
                    293,                0.87762,                0.68321,                0.90544,                0.97309,                0.97755,                0.99474,                0.83901,                0.78214,                0.53438,                0.91068,               3.64e-05,               3.64e-05,               3.64e-05
                    294,                0.85589,                0.65514,                0.93578,                0.96926,                0.97873,                0.99467,                 0.8394,                0.78262,                0.53133,                0.91106,               3.31e-05,               3.31e-05,               3.31e-05
                    295,                0.84407,                0.63865,                0.89782,                0.96926,                0.97873,                0.99467,                 0.8394,                0.78262,                0.53133,                0.91106,               2.98e-05,               2.98e-05,               2.98e-05
                    296,                 0.8962,                0.66249,                0.90845,                0.96834,                 0.9804,                0.99467,                0.83858,                0.78353,                0.53059,                0.90978,               2.65e-05,               2.65e-05,               2.65e-05
                    297,                 1.0786,                0.80676,                0.90687,                0.96834,                 0.9804,                0.99467,                0.83858,                0.78353,                0.53059,                0.90978,               2.32e-05,               2.32e-05,               2.32e-05
                    298,                0.92659,                0.65801,                0.92019,                0.96622,                0.98387,                0.99454,                0.83766,                0.78313,                0.53325,                0.90976,               1.99e-05,               1.99e-05,               1.99e-05
                    299,                 0.8725,                0.67792,                0.90537,                0.96622,                0.98387,                0.99454,                0.83766,                0.78313,                0.53325,                0.90976,               1.66e-05,               1.66e-05,               1.66e-05
                    300,                  1.011,                0.73699,                0.92531,                0.96553,                0.98703,                0.99455,                0.83895,                0.78136,                 0.5389,                0.90853,               1.33e-05,               1.33e-05,               1.33e-05
