                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.3134,                0.93369,                  1.168,                0.90222,                0.95397,                0.97983,                0.70797,                 1.1941,                0.83648,                 1.1045,              0.0004951,              0.0004951,              0.0004951
                    155,                 1.2612,                0.90488,                 1.1868,                0.90222,                0.95397,                0.97983,                0.70797,                 1.1941,                0.83648,                 1.1045,              0.0004918,              0.0004918,              0.0004918
                    156,                 1.2793,                0.90537,                 1.1805,                0.90825,                0.94612,                0.98544,                0.74152,                  1.137,                0.82022,                 1.0963,              0.0004885,              0.0004885,              0.0004885
                    157,                 1.3873,                0.93526,                 1.1872,                0.90825,                0.94612,                0.98544,                0.74152,                  1.137,                0.82022,                 1.0963,              0.0004852,              0.0004852,              0.0004852
                    158,                 1.2173,                0.89315,                  1.137,                0.90154,                 0.9548,                0.97647,                0.74943,                 1.0852,                0.76818,                 1.0861,              0.0004819,              0.0004819,              0.0004819
                    159,                 1.2749,                0.95554,                 1.2357,                0.90154,                 0.9548,                0.97647,                0.74943,                 1.0852,                0.76818,                 1.0861,              0.0004786,              0.0004786,              0.0004786
                    160,                 1.3666,                0.98149,                 1.1609,                0.92092,                0.96202,                0.97608,                0.72649,                 1.1301,                0.75782,                 1.1046,              0.0004753,              0.0004753,              0.0004753
                    161,                 1.3956,                0.96452,                 1.1871,                0.92092,                0.96202,                0.97608,                0.72649,                 1.1301,                0.75782,                 1.1046,               0.000472,               0.000472,               0.000472
                    162,                 1.2361,                0.85317,                 1.1523,                0.92983,                0.96067,                0.97361,                0.71474,                 1.1953,                0.76946,                 1.1297,              0.0004687,              0.0004687,              0.0004687
                    163,                 1.2335,                0.83296,                  1.142,                0.92983,                0.96067,                0.97361,                0.71474,                 1.1953,                0.76946,                 1.1297,              0.0004654,              0.0004654,              0.0004654
                    164,                 1.3051,                0.92022,                 1.2006,                 0.9413,                0.93075,                0.96859,                0.71674,                 1.2213,                0.76889,                 1.1431,              0.0004621,              0.0004621,              0.0004621
                    165,                 1.2551,                0.87637,                 1.1586,                 0.9413,                0.93075,                0.96859,                0.71674,                 1.2213,                0.76889,                 1.1431,              0.0004588,              0.0004588,              0.0004588
                    166,                 1.3039,                0.89332,                 1.1607,                0.94679,                0.93355,                0.97229,                0.70577,                 1.1866,                0.74832,                  1.121,              0.0004555,              0.0004555,              0.0004555
                    167,                 1.2339,                0.88235,                 1.1683,                0.94679,                0.93355,                0.97229,                0.70577,                 1.1866,                0.74832,                  1.121,              0.0004522,              0.0004522,              0.0004522
                    168,                 1.2981,                0.89368,                 1.1459,                0.95022,                0.92168,                0.97428,                0.71275,                  1.135,                0.72014,                 1.0965,              0.0004489,              0.0004489,              0.0004489
                    169,                  1.361,                0.86084,                 1.1721,                0.95022,                0.92168,                0.97428,                0.71275,                  1.135,                0.72014,                 1.0965,              0.0004456,              0.0004456,              0.0004456
                    170,                  1.322,                 1.3009,                 1.1348,                0.97544,                0.89974,                0.98183,                0.72563,                 1.1331,                0.71868,                 1.0985,              0.0004423,              0.0004423,              0.0004423
                    171,                 1.1997,                0.84486,                  1.183,                0.97544,                0.89974,                0.98183,                0.72563,                 1.1331,                0.71868,                 1.0985,               0.000439,               0.000439,               0.000439
                    172,                 1.1468,                0.82878,                 1.1625,                0.95233,                 0.9386,                0.98813,                0.74595,                 1.1022,                0.70968,                 1.0928,              0.0004357,              0.0004357,              0.0004357
                    173,                 1.2757,                 0.8785,                   1.19,                0.95233,                 0.9386,                0.98813,                0.74595,                 1.1022,                0.70968,                 1.0928,              0.0004324,              0.0004324,              0.0004324
                    174,                 1.3127,                0.87436,                 1.1412,                0.94733,                0.94059,                 0.9883,                0.74592,                 1.1434,                0.71565,                 1.1174,              0.0004291,              0.0004291,              0.0004291
                    175,                 1.2154,                 0.8782,                 1.1225,                0.94733,                0.94059,                 0.9883,                0.74592,                 1.1434,                0.71565,                 1.1174,              0.0004258,              0.0004258,              0.0004258
                    176,                 1.2777,                 0.8726,                 1.2175,                0.94546,                0.93937,                0.98798,                0.71075,                  1.206,                0.72045,                  1.153,              0.0004225,              0.0004225,              0.0004225
                    177,                 1.3546,                 0.9125,                 1.1722,                0.94546,                0.93937,                0.98798,                0.71075,                  1.206,                0.72045,                  1.153,              0.0004192,              0.0004192,              0.0004192
                    178,                 1.3381,                0.87198,                 1.1641,                0.95568,                0.93662,                0.98784,                0.72084,                 1.1828,                0.70398,                 1.1386,              0.0004159,              0.0004159,              0.0004159
                    179,                 1.1842,                0.85381,                 1.1637,                0.95568,                0.93662,                0.98784,                0.72084,                 1.1828,                0.70398,                 1.1386,              0.0004126,              0.0004126,              0.0004126
                    180,                 1.2423,                0.87654,                 1.2095,                0.95853,                0.93294,                0.98954,                0.74754,                 1.1003,                0.67333,                 1.1028,              0.0004093,              0.0004093,              0.0004093
                    181,                 1.2462,                 0.8401,                 1.1461,                0.95853,                0.93294,                0.98954,                0.74754,                 1.1003,                0.67333,                 1.1028,               0.000406,               0.000406,               0.000406
                    182,                 1.1872,                0.82405,                 1.1775,                0.96658,                0.92559,                0.98873,                0.75991,                 1.0962,                0.68001,                 1.0996,              0.0004027,              0.0004027,              0.0004027
                    183,                 1.5038,                0.95454,                 1.1833,                0.96658,                0.92559,                0.98873,                0.75991,                 1.0962,                0.68001,                 1.0996,              0.0003994,              0.0003994,              0.0003994
                    184,                 1.2107,                  0.857,                 1.1133,                0.96933,                0.92844,                0.98879,                0.75507,                 1.0958,                0.69337,                 1.1052,              0.0003961,              0.0003961,              0.0003961
                    185,                 1.4459,                0.99279,                 1.1978,                0.96933,                0.92844,                0.98879,                0.75507,                 1.0958,                0.69337,                 1.1052,              0.0003928,              0.0003928,              0.0003928
                    186,                 1.5353,                  0.935,                 1.3156,                 0.9702,                0.93923,                0.98857,                0.75773,                 1.1038,                0.69947,                 1.1149,              0.0003895,              0.0003895,              0.0003895
                    187,                 1.2141,                0.86335,                 1.1611,                 0.9702,                0.93923,                0.98857,                0.75773,                 1.1038,                0.69947,                 1.1149,              0.0003862,              0.0003862,              0.0003862
                    188,                 1.3088,                0.87928,                  1.185,                0.97247,                0.94242,                0.98866,                0.75424,                 1.0915,                0.69576,                 1.0993,              0.0003829,              0.0003829,              0.0003829
                    189,                 1.1993,                0.81945,                 1.1501,                0.97247,                0.94242,                0.98866,                0.75424,                 1.0915,                0.69576,                 1.0993,              0.0003796,              0.0003796,              0.0003796
                    190,                  1.219,                0.83215,                 1.1698,                0.96132,                0.95766,                0.98957,                0.74534,                 1.1157,                0.69773,                 1.0811,              0.0003763,              0.0003763,              0.0003763
                    191,                   1.29,                0.86971,                 1.1822,                0.96132,                0.95766,                0.98957,                0.74534,                 1.1157,                0.69773,                 1.0811,               0.000373,               0.000373,               0.000373
                    192,                 1.4692,                0.88582,                 1.1675,                0.95924,                0.95862,                0.98932,                0.74046,                 1.1389,                0.70634,                 1.0735,              0.0003697,              0.0003697,              0.0003697
                    193,                 1.5035,                0.98106,                 1.2254,                0.95924,                0.95862,                0.98932,                0.74046,                 1.1389,                0.70634,                 1.0735,              0.0003664,              0.0003664,              0.0003664
                    194,                  1.167,                0.83405,                 1.1196,                0.95355,                0.96413,                0.98874,                0.73248,                 1.1208,                0.69582,                 1.0688,              0.0003631,              0.0003631,              0.0003631
                    195,                   1.28,                0.87361,                 1.1801,                0.95355,                0.96413,                0.98874,                0.73248,                 1.1208,                0.69582,                 1.0688,              0.0003598,              0.0003598,              0.0003598
                    196,                 1.2807,                0.86753,                 1.1804,                0.94083,                0.96536,                0.98907,                0.73569,                 1.0992,                  0.689,                 1.0699,              0.0003565,              0.0003565,              0.0003565
                    197,                 1.1758,                0.78579,                 1.1538,                0.94083,                0.96536,                0.98907,                0.73569,                 1.0992,                  0.689,                 1.0699,              0.0003532,              0.0003532,              0.0003532
                    198,                 1.1796,                0.94353,                 1.1183,                0.92362,                0.96376,                0.98931,                0.74184,                 1.0751,                0.69028,                 1.0681,              0.0003499,              0.0003499,              0.0003499
                    199,                  1.192,                0.80765,                 1.1199,                0.92362,                0.96376,                0.98931,                0.74184,                 1.0751,                0.69028,                 1.0681,              0.0003466,              0.0003466,              0.0003466
                    200,                 1.2262,                 0.8814,                 1.1985,                0.94116,                0.94286,                0.98892,                0.73889,                 1.0853,                0.69753,                 1.0735,              0.0003433,              0.0003433,              0.0003433
                    201,                 1.1918,                0.83479,                 1.1327,                0.94116,                0.94286,                0.98892,                0.73889,                 1.0853,                0.69753,                 1.0735,                0.00034,                0.00034,                0.00034
                    202,                 1.3184,                0.81498,                  1.124,                0.91849,                0.97161,                0.98873,                0.72715,                 1.0915,                0.68465,                  1.081,              0.0003367,              0.0003367,              0.0003367
                    203,                 1.1324,                0.78959,                 1.1187,                0.91849,                0.97161,                0.98873,                0.72715,                 1.0915,                0.68465,                  1.081,              0.0003334,              0.0003334,              0.0003334
                    204,                 1.1386,                0.85419,                 1.1498,                0.95509,                0.94892,                0.99023,                0.75074,                 1.0655,                0.67604,                 1.0849,              0.0003301,              0.0003301,              0.0003301
                    205,                 1.3178,                0.86245,                 1.1166,                0.95509,                0.94892,                0.99023,                0.75074,                 1.0655,                0.67604,                 1.0849,              0.0003268,              0.0003268,              0.0003268
                    206,                 1.3033,                0.86194,                 1.0817,                 0.9612,                0.95208,                0.99025,                0.76147,                 1.0696,                0.67843,                 1.0888,              0.0003235,              0.0003235,              0.0003235
                    207,                 1.2409,                0.82224,                 1.1101,                 0.9612,                0.95208,                0.99025,                0.76147,                 1.0696,                0.67843,                 1.0888,              0.0003202,              0.0003202,              0.0003202
                    208,                 1.2789,                0.86596,                 1.1689,                0.96688,                0.95328,                0.99001,                0.76115,                 1.0611,                0.67936,                 1.0775,              0.0003169,              0.0003169,              0.0003169
                    209,                 1.1908,                 0.8329,                   1.13,                0.96688,                0.95328,                0.99001,                0.76115,                 1.0611,                0.67936,                 1.0775,              0.0003136,              0.0003136,              0.0003136
                    210,                 1.3622,                 1.0441,                 1.2212,                0.93655,                0.95179,                0.98991,                0.76331,                 1.0543,                 0.6899,                 1.0627,              0.0003103,              0.0003103,              0.0003103
                    211,                 1.2439,                0.81984,                 1.1246,                0.93655,                0.95179,                0.98991,                0.76331,                 1.0543,                 0.6899,                 1.0627,               0.000307,               0.000307,               0.000307
                    212,                 1.0958,                0.80087,                 1.1553,                0.88383,                0.95932,                0.98986,                0.75641,                 1.0459,                0.70679,                 1.0575,              0.0003037,              0.0003037,              0.0003037
                    213,                 1.1545,                0.81323,                 1.1231,                0.88383,                0.95932,                0.98986,                0.75641,                 1.0459,                0.70679,                 1.0575,              0.0003004,              0.0003004,              0.0003004
                    214,                 1.1693,                0.82535,                  1.093,                0.89435,                0.93051,                 0.9899,                0.77119,                 1.0335,                0.72291,                 1.0656,              0.0002971,              0.0002971,              0.0002971
                    215,                 1.1027,                0.80945,                 1.0801,                0.89435,                0.93051,                 0.9899,                0.77119,                 1.0335,                0.72291,                 1.0656,              0.0002938,              0.0002938,              0.0002938
                    216,                 1.1918,                0.83563,                 1.1104,                0.90426,                0.95327,                0.99001,                0.74896,                 1.0474,                0.72049,                 1.0715,              0.0002905,              0.0002905,              0.0002905
                    217,                 1.2308,                0.83863,                 1.1628,                0.90426,                0.95327,                0.99001,                0.74896,                 1.0474,                0.72049,                 1.0715,              0.0002872,              0.0002872,              0.0002872
                    218,                 1.2017,                0.78677,                  1.128,                0.93632,                0.95246,                0.98954,                0.73786,                 1.0932,                0.70275,                 1.0733,              0.0002839,              0.0002839,              0.0002839
                    219,                 1.1687,                0.83556,                 1.1176,                0.93632,                0.95246,                0.98954,                0.73786,                 1.0932,                0.70275,                 1.0733,              0.0002806,              0.0002806,              0.0002806
                    220,                 1.3253,                0.86782,                 1.1397,                0.92733,                 0.9676,                0.99001,                0.74168,                 1.0868,                0.69291,                 1.0746,              0.0002773,              0.0002773,              0.0002773
                    221,                 1.1365,                0.78669,                 1.1289,                0.92733,                 0.9676,                0.99001,                0.74168,                 1.0868,                0.69291,                 1.0746,               0.000274,               0.000274,               0.000274
                    222,                 1.1361,                0.77566,                 1.1101,                 0.9364,                0.95525,                0.98998,                0.73403,                  1.086,                0.67852,                 1.0761,              0.0002707,              0.0002707,              0.0002707
                    223,                 1.1018,                0.77799,                 1.1118,                 0.9364,                0.95525,                0.98998,                0.73403,                  1.086,                0.67852,                 1.0761,              0.0002674,              0.0002674,              0.0002674
                    224,                 1.1471,                0.77335,                 1.1438,                 0.9437,                0.95611,                0.98947,                0.73233,                 1.0773,                0.66786,                 1.0687,              0.0002641,              0.0002641,              0.0002641
                    225,                 1.1336,                0.87579,                 1.0886,                 0.9437,                0.95611,                0.98947,                0.73233,                 1.0773,                0.66786,                 1.0687,              0.0002608,              0.0002608,              0.0002608
                    226,                 1.1324,                0.86658,                 1.1202,                0.95421,                0.96416,                0.99283,                0.73354,                 1.0727,                0.67147,                 1.0581,              0.0002575,              0.0002575,              0.0002575
                    227,                 1.1581,                0.80512,                  1.113,                0.95421,                0.96416,                0.99283,                0.73354,                 1.0727,                0.67147,                 1.0581,              0.0002542,              0.0002542,              0.0002542
                    228,                    1.2,                0.79239,                  1.125,                0.96143,                0.96663,                0.99281,                0.74301,                 1.0631,                 0.6614,                 1.0545,              0.0002509,              0.0002509,              0.0002509
                    229,                 1.2226,                 0.8171,                 1.1197,                0.96143,                0.96663,                0.99281,                0.74301,                 1.0631,                 0.6614,                 1.0545,              0.0002476,              0.0002476,              0.0002476
                    230,                 1.2346,                0.80006,                 1.1321,                0.96516,                0.96623,                0.99275,                0.76046,                  1.026,                0.66351,                 1.0519,              0.0002443,              0.0002443,              0.0002443
                    231,                 1.3924,                0.88147,                 1.1605,                0.96516,                0.96623,                0.99275,                0.76046,                  1.026,                0.66351,                 1.0519,               0.000241,               0.000241,               0.000241
                    232,                 1.4814,                0.86681,                 1.1814,                0.97091,                0.96584,                0.99308,                0.76919,                 1.0109,                0.66085,                 1.0529,              0.0002377,              0.0002377,              0.0002377
                    233,                 1.1433,                0.78521,                 1.0966,                0.97091,                0.96584,                0.99308,                0.76919,                 1.0109,                0.66085,                 1.0529,              0.0002344,              0.0002344,              0.0002344
                    234,                 1.2159,                0.85982,                 1.2111,                0.97151,                0.96619,                0.99271,                 0.7767,                 1.0145,                0.66441,                 1.0612,              0.0002311,              0.0002311,              0.0002311
                    235,                 1.1831,                0.81113,                  1.151,                0.97151,                0.96619,                0.99271,                 0.7767,                 1.0145,                0.66441,                 1.0612,              0.0002278,              0.0002278,              0.0002278
                    236,                 1.1639,                0.80115,                 1.1123,                0.97086,                0.96248,                0.98852,                0.77896,                 1.0325,                 0.6625,                 1.0769,              0.0002245,              0.0002245,              0.0002245
                    237,                 1.2255,                0.81842,                 1.1386,                0.97086,                0.96248,                0.98852,                0.77896,                 1.0325,                 0.6625,                 1.0769,              0.0002212,              0.0002212,              0.0002212
                    238,                 1.1926,                 0.8036,                 1.1196,                0.97169,                0.96335,                0.98851,                0.79006,                 1.0405,                 0.6597,                 1.0869,              0.0002179,              0.0002179,              0.0002179
                    239,                 1.2376,                 0.7808,                 1.0906,                0.97169,                0.96335,                0.98851,                0.79006,                 1.0405,                 0.6597,                 1.0869,              0.0002146,              0.0002146,              0.0002146
                    240,                 1.2202,                0.79135,                  1.127,                0.96917,                0.96877,                0.98852,                0.79472,                 1.0314,                0.65136,                 1.0821,              0.0002113,              0.0002113,              0.0002113
                    241,                 1.2039,                0.81849,                 1.1419,                0.96917,                0.96877,                0.98852,                0.79472,                 1.0314,                0.65136,                 1.0821,               0.000208,               0.000208,               0.000208
                    242,                 1.1082,                0.80713,                 1.1105,                0.96827,                0.97058,                0.98873,                0.79639,                 1.0144,                0.64218,                  1.068,              0.0002047,              0.0002047,              0.0002047
                    243,                 1.0919,                 0.7776,                  1.088,                0.96827,                0.97058,                0.98873,                0.79639,                 1.0144,                0.64218,                  1.068,              0.0002014,              0.0002014,              0.0002014
                    244,                  1.133,                0.95454,                 1.0864,                 0.9688,                0.96813,                0.99005,                0.79461,                0.99072,                0.63046,                 1.0516,              0.0001981,              0.0001981,              0.0001981
                    245,                 1.1238,                0.77529,                 1.1612,                 0.9688,                0.96813,                0.99005,                0.79461,                0.99072,                0.63046,                 1.0516,              0.0001948,              0.0001948,              0.0001948
                    246,                 1.0418,                0.82581,                 1.0704,                0.96488,                0.96438,                0.98917,                0.78524,                 0.9807,                0.62746,                 1.0434,              0.0001915,              0.0001915,              0.0001915
                    247,                 1.0306,                0.72441,                 1.0894,                0.96488,                0.96438,                0.98917,                0.78524,                 0.9807,                0.62746,                 1.0434,              0.0001882,              0.0001882,              0.0001882
                    248,                 1.0763,                0.74714,                 1.0425,                0.96065,                0.96623,                0.99003,                0.78301,                0.97195,                 0.6263,                 1.0397,              0.0001849,              0.0001849,              0.0001849
                    249,                 1.4082,                0.88502,                 1.2027,                0.96065,                0.96623,                0.99003,                0.78301,                0.97195,                 0.6263,                 1.0397,              0.0001816,              0.0001816,              0.0001816
                    250,                 1.0821,                0.73634,                  1.103,                0.95746,                0.96486,                0.99017,                0.77113,                0.97102,                0.62085,                 1.0386,              0.0001783,              0.0001783,              0.0001783
                    251,                 1.2944,                0.83514,                 1.1315,                0.95746,                0.96486,                0.99017,                0.77113,                0.97102,                0.62085,                 1.0386,               0.000175,               0.000175,               0.000175
                    252,                 1.1335,                 0.7881,                 1.1298,                0.94866,                0.96421,                0.99079,                0.77593,                0.97499,                0.62199,                 1.0416,              0.0001717,              0.0001717,              0.0001717
                    253,                 1.2623,                0.86977,                  1.195,                0.94866,                0.96421,                0.99079,                0.77593,                0.97499,                0.62199,                 1.0416,              0.0001684,              0.0001684,              0.0001684
                    254,                 1.1884,                0.80619,                 1.0768,                0.95201,                0.95907,                0.99029,                0.78528,                0.98668,                0.63276,                  1.052,              0.0001651,              0.0001651,              0.0001651
                    255,                 1.0598,                0.75767,                 1.1163,                0.95201,                0.95907,                0.99029,                0.78528,                0.98668,                0.63276,                  1.052,              0.0001618,              0.0001618,              0.0001618
                    256,                  1.105,                 0.7582,                 1.1282,                0.95334,                 0.9627,                0.98987,                0.76813,                 1.0044,                0.64458,                 1.0684,              0.0001585,              0.0001585,              0.0001585
                    257,                  1.089,                0.75447,                 1.1078,                0.95334,                 0.9627,                0.98987,                0.76813,                 1.0044,                0.64458,                 1.0684,              0.0001552,              0.0001552,              0.0001552
                    258,                 1.1301,                0.77187,                 1.1123,                0.95359,                0.96069,                0.98968,                0.78222,                 1.0084,                0.63731,                 1.0752,              0.0001519,              0.0001519,              0.0001519
                    259,                 1.1092,                0.81362,                 1.0938,                0.95359,                0.96069,                0.98968,                0.78222,                 1.0084,                0.63731,                 1.0752,              0.0001486,              0.0001486,              0.0001486
                    260,                 1.1916,                0.77252,                 1.1115,                0.95275,                0.95796,                0.98967,                0.77842,                0.99399,                0.63324,                 1.0713,              0.0001453,              0.0001453,              0.0001453
                    261,                 1.1773,                0.79783,                 1.0756,                0.95275,                0.95796,                0.98967,                0.77842,                0.99399,                0.63324,                 1.0713,               0.000142,               0.000142,               0.000142
                    262,                 1.1349,                0.74586,                 1.1189,                 0.9501,                  0.958,                0.98963,                0.78518,                0.97754,                0.62557,                 1.0594,              0.0001387,              0.0001387,              0.0001387
                    263,                 1.1163,                 0.7562,                 1.0888,                 0.9501,                  0.958,                0.98963,                0.78518,                0.97754,                0.62557,                 1.0594,              0.0001354,              0.0001354,              0.0001354
                    264,                 1.1141,                0.76311,                 1.0981,                0.94638,                0.96654,                0.98934,                0.78045,                0.96187,                 0.6119,                 1.0474,              0.0001321,              0.0001321,              0.0001321
                    265,                 1.0312,                0.75763,                  1.127,                0.94638,                0.96654,                0.98934,                0.78045,                0.96187,                 0.6119,                 1.0474,              0.0001288,              0.0001288,              0.0001288
                    266,                 1.0918,                0.76466,                 1.0865,                0.94917,                0.97044,                0.98959,                0.77304,                0.96475,                0.60498,                 1.0395,              0.0001255,              0.0001255,              0.0001255
                    267,                 1.0624,                0.78051,                 1.1101,                0.94917,                0.97044,                0.98959,                0.77304,                0.96475,                0.60498,                 1.0395,              0.0001222,              0.0001222,              0.0001222
                    268,                 1.1713,                0.74147,                 1.0719,                 0.9534,                0.97374,                0.98928,                0.77031,                0.96855,                0.59764,                 1.0382,              0.0001189,              0.0001189,              0.0001189
                    269,                 1.0709,                  0.748,                 1.0868,                 0.9534,                0.97374,                0.98928,                0.77031,                0.96855,                0.59764,                 1.0382,              0.0001156,              0.0001156,              0.0001156
                    270,                 1.1693,                0.80931,                 1.1332,                0.95762,                0.97757,                 0.9891,                0.77185,                0.98152,                 0.5937,                 1.0397,              0.0001123,              0.0001123,              0.0001123
                    271,                 1.0161,                0.73552,                 1.0694,                0.95762,                0.97757,                 0.9891,                0.77185,                0.98152,                 0.5937,                 1.0397,               0.000109,               0.000109,               0.000109
                    272,                 1.0648,                0.84353,                 1.1175,                0.96425,                0.97625,                0.98888,                 0.7708,                0.98524,                0.59062,                  1.039,              0.0001057,              0.0001057,              0.0001057
                    273,                 1.1478,                0.74295,                 1.0973,                0.96425,                0.97625,                0.98888,                 0.7708,                0.98524,                0.59062,                  1.039,              0.0001024,              0.0001024,              0.0001024
                    274,                 1.3375,                0.80066,                 1.1091,                 0.9706,                0.97139,                0.98908,                0.78986,                0.98435,                 0.5946,                 1.0388,               9.91e-05,               9.91e-05,               9.91e-05
                    275,                 1.0984,                0.75458,                 1.1092,                 0.9706,                0.97139,                0.98908,                0.78986,                0.98435,                 0.5946,                 1.0388,               9.58e-05,               9.58e-05,               9.58e-05
                    276,                  1.078,                0.78394,                 1.1164,                0.97522,                0.96951,                0.98893,                0.79474,                0.97241,                0.59353,                 1.0404,               9.25e-05,               9.25e-05,               9.25e-05
                    277,                  1.085,                0.74496,                 1.1243,                0.97522,                0.96951,                0.98893,                0.79474,                0.97241,                0.59353,                 1.0404,               8.92e-05,               8.92e-05,               8.92e-05
                    278,                  1.182,                0.78169,                 1.1415,                0.97304,                0.96965,                0.98933,                 0.7959,                0.96567,                0.59191,                 1.0466,               8.59e-05,               8.59e-05,               8.59e-05
                    279,                 1.0855,                0.75512,                 1.0714,                0.97304,                0.96965,                0.98933,                 0.7959,                0.96567,                0.59191,                 1.0466,               8.26e-05,               8.26e-05,               8.26e-05
                    280,                 1.1183,                0.78058,                 1.1184,                0.96892,                0.96905,                0.98949,                  0.805,                0.97377,                0.59191,                 1.0516,               7.93e-05,               7.93e-05,               7.93e-05
                    281,                 1.0609,                0.73396,                  1.109,                0.96892,                0.96905,                0.98949,                  0.805,                0.97377,                0.59191,                 1.0516,                7.6e-05,                7.6e-05,                7.6e-05
                    282,                 1.0583,                0.76245,                 1.1266,                0.96791,                0.96624,                 0.9895,                0.80569,                0.97958,                0.59325,                 1.0534,               7.27e-05,               7.27e-05,               7.27e-05
                    283,                 1.2608,                 0.8171,                 1.1046,                0.96791,                0.96624,                 0.9895,                0.80569,                0.97958,                0.59325,                 1.0534,               6.94e-05,               6.94e-05,               6.94e-05
                    284,                   1.08,                0.84367,                 1.1198,                0.96979,                0.95801,                 0.9895,                0.80185,                0.97156,                0.59481,                 1.0512,               6.61e-05,               6.61e-05,               6.61e-05
                    285,                  1.312,                0.83466,                 1.1343,                0.96979,                0.95801,                 0.9895,                0.80185,                0.97156,                0.59481,                 1.0512,               6.28e-05,               6.28e-05,               6.28e-05
                    286,                 1.0959,                0.79236,                 1.1002,                0.97366,                 0.9549,                0.98964,                0.79828,                0.96439,                 0.6005,                 1.0476,               5.95e-05,               5.95e-05,               5.95e-05
                    287,                 1.1139,                0.74564,                 1.1243,                0.97366,                 0.9549,                0.98964,                0.79828,                0.96439,                 0.6005,                 1.0476,               5.62e-05,               5.62e-05,               5.62e-05
                    288,                 1.0545,                 0.7387,                 1.1233,                0.97323,                0.95252,                0.99003,                0.79791,                0.95636,                0.60371,                 1.0429,               5.29e-05,               5.29e-05,               5.29e-05
                    289,                 1.2451,                0.77594,                 1.1337,                0.97323,                0.95252,                0.99003,                0.79791,                0.95636,                0.60371,                 1.0429,               4.96e-05,               4.96e-05,               4.96e-05
                    290,                 1.0832,                0.76873,                 1.1036,                0.97286,                0.95127,                0.98999,                0.80101,                0.94719,                0.60351,                 1.0379,               4.63e-05,               4.63e-05,               4.63e-05
                    291,                 1.2245,                0.97913,                 1.1604,                0.97286,                0.95127,                0.98999,                0.80101,                0.94719,                0.60351,                 1.0379,                4.3e-05,                4.3e-05,                4.3e-05
                    292,                 1.1838,                0.91673,                 1.0967,                0.97333,                0.94868,                0.98945,                0.80663,                0.94249,                0.60697,                 1.0341,               3.97e-05,               3.97e-05,               3.97e-05
                    293,                 1.1524,                0.84851,                 1.0996,                0.97333,                0.94868,                0.98945,                0.80663,                0.94249,                0.60697,                 1.0341,               3.64e-05,               3.64e-05,               3.64e-05
                    294,                 1.1026,                0.82616,                 1.1538,                0.97347,                0.94573,                0.98939,                0.80604,                0.94246,                0.60984,                 1.0317,               3.31e-05,               3.31e-05,               3.31e-05
                    295,                 1.0638,                0.77221,                 1.0812,                0.97347,                0.94573,                0.98939,                0.80604,                0.94246,                0.60984,                 1.0317,               2.98e-05,               2.98e-05,               2.98e-05
                    296,                 1.2083,                0.86512,                 1.1474,                 0.9675,                 0.9552,                0.98928,                0.80128,                0.93874,                0.61113,                 1.0307,               2.65e-05,               2.65e-05,               2.65e-05
                    297,                 1.3136,                0.89602,                  1.124,                 0.9675,                 0.9552,                0.98928,                0.80128,                0.93874,                0.61113,                 1.0307,               2.32e-05,               2.32e-05,               2.32e-05
                    298,                 1.0947,                0.75927,                 1.0971,                0.96786,                0.95548,                0.98934,                0.80176,                 0.9391,                0.61475,                 1.0296,               1.99e-05,               1.99e-05,               1.99e-05
                    299,                 1.0796,                0.80575,                 1.1022,                0.96786,                0.95548,                0.98934,                0.80176,                 0.9391,                0.61475,                 1.0296,               1.66e-05,               1.66e-05,               1.66e-05
                    300,                  1.223,                0.83624,                 1.1252,                0.96818,                0.95511,                 0.9892,                0.80176,                 0.9391,                 0.6133,                   1.03,               1.33e-05,               1.33e-05,               1.33e-05
