                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    326,                0.90128,                0.68519,                0.92048,                0.96784,                0.97496,                0.99351,                0.83315,                0.70655,                0.57346,                0.87387,             0.00056105,             0.00056105,             0.00056105
                    327,                0.83261,                 0.6386,                0.91247,                0.96784,                0.97496,                0.99351,                0.83315,                0.70655,                0.57346,                0.87387,             0.00055936,             0.00055936,             0.00055936
                    328,                0.83793,                0.64154,                0.94109,                0.97334,                0.97364,                0.99431,                0.84177,                0.69828,                0.55397,                0.88188,             0.00055767,             0.00055767,             0.00055767
                    329,                0.76619,                0.62714,                0.93033,                0.97334,                0.97364,                0.99431,                0.84177,                0.69828,                0.55397,                0.88188,             0.00055598,             0.00055598,             0.00055598
                    330,                0.79215,                0.63564,                0.91181,                0.97621,                0.96282,                0.99348,                 0.8229,                0.69339,                0.56939,                0.90211,             0.00055429,             0.00055429,             0.00055429
                    331,                0.81184,                0.65026,                0.91322,                0.97621,                0.96282,                0.99348,                 0.8229,                0.69339,                0.56939,                0.90211,             0.00055259,             0.00055259,             0.00055259
                    332,                0.81606,                0.67545,                0.90012,                0.97652,                0.95144,                0.99261,                0.84182,                0.69985,                0.54829,                0.89129,              0.0005509,              0.0005509,              0.0005509
                    333,                  0.898,                0.71237,                0.91834,                0.97652,                0.95144,                0.99261,                0.84182,                0.69985,                0.54829,                0.89129,             0.00054921,             0.00054921,             0.00054921
                    334,                0.88153,                0.70337,                 0.9181,                0.96662,                0.96604,                0.99324,                0.82726,                0.71066,                  0.557,                0.88921,             0.00054752,             0.00054752,             0.00054752
                    335,                0.88635,                0.68343,                0.95772,                0.96662,                0.96604,                0.99324,                0.82726,                0.71066,                  0.557,                0.88921,             0.00054583,             0.00054583,             0.00054583
                    336,                0.83343,                0.66672,                0.91068,                 0.9667,                0.96716,                0.99366,                0.83495,                0.70154,                0.56148,                0.87955,             0.00054413,             0.00054413,             0.00054413
                    337,                0.84865,                0.63315,                0.92206,                 0.9667,                0.96716,                0.99366,                0.83495,                0.70154,                0.56148,                0.87955,             0.00054244,             0.00054244,             0.00054244
                    338,                0.88411,                0.69472,                0.90553,                0.96727,                0.96599,                0.99317,                0.84312,                0.67726,                0.57099,                0.86537,             0.00054075,             0.00054075,             0.00054075
                    339,                0.75262,                0.60995,                0.92689,                0.96727,                0.96599,                0.99317,                0.84312,                0.67726,                0.57099,                0.86537,             0.00053906,             0.00053906,             0.00053906
                    340,                0.78502,                0.63637,                0.92126,                 0.9747,                0.95865,                0.99293,                0.83429,                0.69125,                0.57692,                 0.8634,             0.00053737,             0.00053737,             0.00053737
                    341,                0.79639,                0.61853,                 0.9409,                 0.9747,                0.95865,                0.99293,                0.83429,                0.69125,                0.57692,                 0.8634,             0.00053567,             0.00053567,             0.00053567
                    342,                0.74866,                0.60611,                0.92037,                0.95436,                0.97592,                0.99291,                0.83019,                0.67143,                0.55955,                0.85948,             0.00053398,             0.00053398,             0.00053398
                    343,                0.80984,                0.64114,                0.91439,                0.95436,                0.97592,                0.99291,                0.83019,                0.67143,                0.55955,                0.85948,             0.00053229,             0.00053229,             0.00053229
                    344,                0.76177,                0.60639,                0.89654,                0.95533,                0.98791,                0.99333,                0.82019,                0.69617,                0.54973,                0.87111,              0.0005306,              0.0005306,              0.0005306
                    345,                0.86183,                 0.6584,                0.90852,                0.95533,                0.98791,                0.99333,                0.82019,                0.69617,                0.54973,                0.87111,              0.0005289,              0.0005289,              0.0005289
                    346,                0.74639,                0.62087,                0.92002,                0.95455,                0.98806,                0.99353,                0.82355,                0.71567,                0.55493,                  0.892,             0.00052721,             0.00052721,             0.00052721
                    347,                0.83818,                0.65898,                0.92624,                0.95455,                0.98806,                0.99353,                0.82355,                0.71567,                0.55493,                  0.892,             0.00052552,             0.00052552,             0.00052552
                    348,                0.79272,                0.64138,                0.92284,                0.96766,                0.97002,                 0.9937,                0.83095,                0.66371,                0.53188,                0.87509,             0.00052383,             0.00052383,             0.00052383
                    349,                0.81772,                0.63136,                0.92171,                0.96766,                0.97002,                 0.9937,                0.83095,                0.66371,                0.53188,                0.87509,             0.00052214,             0.00052214,             0.00052214
                    350,                0.80506,                 0.6312,                 0.9525,                0.97449,                0.96716,                0.99319,                0.83268,                0.65464,                0.53584,                0.87323,             0.00052044,             0.00052044,             0.00052044
                    351,                0.79626,                0.63209,                0.90401,                0.97449,                0.96716,                0.99319,                0.83268,                0.65464,                0.53584,                0.87323,             0.00051875,             0.00051875,             0.00051875
                    352,                0.91454,                0.71782,                0.92719,                0.97783,                 0.9628,                0.99328,                0.84308,                0.66076,                0.53302,                0.87929,             0.00051706,             0.00051706,             0.00051706
                    353,                0.80878,                 0.6232,                0.90051,                0.97783,                 0.9628,                0.99328,                0.84308,                0.66076,                0.53302,                0.87929,             0.00051537,             0.00051537,             0.00051537
                    354,                0.81114,                 0.6342,                0.90419,                0.97771,                 0.9704,                0.99364,                 0.8457,                0.69297,                0.53536,                0.89219,             0.00051368,             0.00051368,             0.00051368
                    355,                 0.7628,                0.60867,                0.91717,                0.97771,                 0.9704,                0.99364,                 0.8457,                0.69297,                0.53536,                0.89219,             0.00051198,             0.00051198,             0.00051198
                    356,                0.85751,                0.66024,                0.92032,                0.97688,                0.96422,                 0.9937,                0.85604,                0.65942,                0.52581,                0.88922,             0.00051029,             0.00051029,             0.00051029
                    357,                0.75087,                0.63087,                0.91502,                0.97688,                0.96422,                 0.9937,                0.85604,                0.65942,                0.52581,                0.88922,              0.0005086,              0.0005086,              0.0005086
                    358,                0.79691,                0.62872,                0.89294,                0.97066,                0.97271,                0.99436,                0.85306,                0.65258,                0.51859,                 0.8849,             0.00050691,             0.00050691,             0.00050691
                    359,                0.75566,                0.61993,                0.92505,                0.97066,                0.97271,                0.99436,                0.85306,                0.65258,                0.51859,                 0.8849,             0.00050521,             0.00050521,             0.00050521
                    360,                0.74956,                0.60317,                0.90435,                0.96174,                0.97123,                 0.9937,                 0.8484,                0.65224,                0.52287,                0.88072,             0.00050352,             0.00050352,             0.00050352
                    361,                0.78812,                0.62755,                0.92046,                0.96174,                0.97123,                 0.9937,                 0.8484,                0.65224,                0.52287,                0.88072,             0.00050183,             0.00050183,             0.00050183
                    362,                0.78099,                0.62452,                0.92545,                0.95314,                 0.9808,                0.99395,                0.82754,                0.68128,                0.53199,                0.87931,             0.00050014,             0.00050014,             0.00050014
                    363,                0.79605,                0.65454,                0.93847,                0.95314,                 0.9808,                0.99395,                0.82754,                0.68128,                0.53199,                0.87931,             0.00049845,             0.00049845,             0.00049845
                    364,                0.77228,                0.62703,                0.92199,                0.95659,                0.98513,                 0.9942,                0.83484,                0.69921,                0.54174,                0.88613,             0.00049675,             0.00049675,             0.00049675
                    365,                0.78904,                0.63701,                0.91374,                0.95659,                0.98513,                 0.9942,                0.83484,                0.69921,                0.54174,                0.88613,             0.00049506,             0.00049506,             0.00049506
                    366,                 0.8162,                0.64389,                0.92108,                0.97013,                0.97927,                0.99438,                0.84344,                0.69782,                0.54241,                0.88614,             0.00049337,             0.00049337,             0.00049337
                    367,                0.87792,                0.68209,                0.91868,                0.97013,                0.97927,                0.99438,                0.84344,                0.69782,                0.54241,                0.88614,             0.00049168,             0.00049168,             0.00049168
                    368,                0.73016,                0.59628,                0.90729,                0.95823,                0.97264,                0.99462,                0.84637,                0.67752,                0.55838,                 0.8764,             0.00048999,             0.00048999,             0.00048999
                    369,                0.88264,                0.69087,                0.93202,                0.95823,                0.97264,                0.99462,                0.84637,                0.67752,                0.55838,                 0.8764,             0.00048829,             0.00048829,             0.00048829
                    370,                0.76672,                0.63138,                0.90385,                0.95485,                0.96711,                0.99377,                0.85457,                0.68946,                0.57426,                0.87846,              0.0004866,              0.0004866,              0.0004866
                    371,                0.76447,                0.64352,                0.92308,                0.95485,                0.96711,                0.99377,                0.85457,                0.68946,                0.57426,                0.87846,             0.00048491,             0.00048491,             0.00048491
                    372,                0.77428,                0.62892,                 0.9065,                0.95671,                0.97111,                0.99366,                0.82684,                0.74703,                0.55106,                0.87815,             0.00048322,             0.00048322,             0.00048322
                    373,                0.76257,                0.61418,                0.90886,                0.95671,                0.97111,                0.99366,                0.82684,                0.74703,                0.55106,                0.87815,             0.00048152,             0.00048152,             0.00048152
                    374,                0.83127,                0.63783,                 0.9062,                 0.9579,                0.97126,                0.99411,                0.82776,                 0.7911,                0.55134,                0.87603,             0.00047983,             0.00047983,             0.00047983
                    375,                0.79515,                 0.6331,                0.93606,                 0.9579,                0.97126,                0.99411,                0.82776,                 0.7911,                0.55134,                0.87603,             0.00047814,             0.00047814,             0.00047814
                    376,                0.79788,                0.62193,                0.90564,                0.96154,                 0.9721,                0.99383,                0.83803,                0.71517,                0.53384,                0.87594,             0.00047645,             0.00047645,             0.00047645
                    377,                 0.7223,                0.57569,                0.89771,                0.96154,                 0.9721,                0.99383,                0.83803,                0.71517,                0.53384,                0.87594,             0.00047476,             0.00047476,             0.00047476
                    378,                0.74782,                0.60529,                0.91021,                0.96639,                0.97313,                0.99407,                0.84785,                 0.6575,                0.52024,                 0.8667,             0.00047306,             0.00047306,             0.00047306
                    379,                0.78355,                0.59449,                0.92195,                0.96639,                0.97313,                0.99407,                0.84785,                 0.6575,                0.52024,                 0.8667,             0.00047137,             0.00047137,             0.00047137
                    380,                0.81681,                0.62351,                0.91503,                0.97724,                0.96716,                0.99389,                 0.8496,                 0.6769,                0.52404,                0.87253,             0.00046968,             0.00046968,             0.00046968
                    381,                0.78324,                0.61224,                0.91749,                0.97724,                0.96716,                0.99389,                 0.8496,                 0.6769,                0.52404,                0.87253,             0.00046799,             0.00046799,             0.00046799
                    382,                0.78506,                0.59066,                0.91314,                 0.9749,                0.97193,                0.99401,                 0.8532,                0.66809,                0.51148,                0.87604,              0.0004663,              0.0004663,              0.0004663
                    383,                0.74569,                0.59203,                0.89981,                 0.9749,                0.97193,                0.99401,                 0.8532,                0.66809,                0.51148,                0.87604,              0.0004646,              0.0004646,              0.0004646
                    384,                0.79475,                  0.642,                0.93385,                 0.9747,                0.97299,                 0.9935,                 0.8428,                0.64039,                0.53611,                0.87338,             0.00046291,             0.00046291,             0.00046291
                    385,                0.73722,                0.61038,                0.92074,                 0.9747,                0.97299,                 0.9935,                 0.8428,                0.64039,                0.53611,                0.87338,             0.00046122,             0.00046122,             0.00046122
                    386,                0.82382,                0.69467,                0.97347,                0.98069,                 0.9592,                0.99212,                0.83834,                0.69268,                0.56721,                0.90487,             0.00045953,             0.00045953,             0.00045953
                    387,                0.90023,                0.65869,                0.88251,                0.98069,                 0.9592,                0.99212,                0.83834,                0.69268,                0.56721,                0.90487,             0.00045783,             0.00045783,             0.00045783
                    388,                0.77583,                0.59314,                0.90423,                0.98535,                0.95944,                0.99167,                0.83418,                 0.7344,                0.58334,                0.93599,             0.00045614,             0.00045614,             0.00045614
                    389,                0.82688,                0.63585,                0.90005,                0.98535,                0.95944,                0.99167,                0.83418,                 0.7344,                0.58334,                0.93599,             0.00045445,             0.00045445,             0.00045445
                    390,                0.72414,                 0.5811,                0.92352,                0.97358,                0.96503,                0.99213,                0.82904,                0.74995,                0.56462,                0.91016,             0.00045276,             0.00045276,             0.00045276
                    391,                0.83191,                0.65599,                0.89723,                0.97358,                0.96503,                0.99213,                0.82904,                0.74995,                0.56462,                0.91016,             0.00045107,             0.00045107,             0.00045107
                    392,                 0.7356,                0.57835,                0.91754,                0.97233,                0.96989,                0.99323,                0.81783,                0.74398,                0.55153,                0.88499,             0.00044937,             0.00044937,             0.00044937
                    393,                 0.8079,                0.62484,                0.88013,                0.97233,                0.96989,                0.99323,                0.81783,                0.74398,                0.55153,                0.88499,             0.00044768,             0.00044768,             0.00044768
                    394,                0.77789,                0.61926,                0.90819,                0.97117,                0.97159,                  0.994,                0.81047,                0.73928,                0.54152,                0.87644,             0.00044599,             0.00044599,             0.00044599
                    395,                0.79744,                0.66007,                0.89742,                0.97117,                0.97159,                  0.994,                0.81047,                0.73928,                0.54152,                0.87644,              0.0004443,              0.0004443,              0.0004443
                    396,                0.78103,                 0.6271,                0.90322,                0.97776,                0.96687,                0.99436,                0.81866,                0.69449,                 0.5264,                 0.8727,             0.00044261,             0.00044261,             0.00044261
                    397,                0.76481,                0.68741,                0.90694,                0.97776,                0.96687,                0.99436,                0.81866,                0.69449,                 0.5264,                 0.8727,             0.00044091,             0.00044091,             0.00044091
                    398,                0.82749,                0.73574,                 0.8884,                0.95807,                 0.9777,                0.99425,                0.83241,                0.64426,                0.53085,                0.86332,             0.00043922,             0.00043922,             0.00043922
                    399,                0.77953,                0.62736,                0.90806,                0.95807,                 0.9777,                0.99425,                0.83241,                0.64426,                0.53085,                0.86332,             0.00043753,             0.00043753,             0.00043753
                    400,                0.85792,                0.66571,                0.94856,                0.94393,                0.97945,                0.99368,                0.85341,                0.65295,                0.54788,                0.86207,             0.00043584,             0.00043584,             0.00043584
                    401,                0.79049,                0.61484,                0.91707,                0.94393,                0.97945,                0.99368,                0.85341,                0.65295,                0.54788,                0.86207,             0.00043414,             0.00043414,             0.00043414
                    402,                0.84863,                0.65141,                0.92185,                0.94688,                0.97313,                0.99334,                0.83963,                0.66495,                0.56459,                0.86184,             0.00043245,             0.00043245,             0.00043245
                    403,                 0.7653,                0.61713,                0.92036,                0.94688,                0.97313,                0.99334,                0.83963,                0.66495,                0.56459,                0.86184,             0.00043076,             0.00043076,             0.00043076
                    404,                 0.7507,                0.58333,                0.90481,                0.96354,                0.96411,                0.99341,                0.84506,                0.64867,                 0.5673,                0.85928,             0.00042907,             0.00042907,             0.00042907
                    405,                 0.8162,                0.65737,                0.92778,                0.96354,                0.96411,                0.99341,                0.84506,                0.64867,                 0.5673,                0.85928,             0.00042738,             0.00042738,             0.00042738
                    406,                 0.8014,                0.62378,                0.90449,                0.97436,                0.96222,                0.99374,                0.84303,                0.64996,                0.55728,                 0.8605,             0.00042568,             0.00042568,             0.00042568
                    407,                0.82568,                0.82128,                0.93357,                0.97436,                0.96222,                0.99374,                0.84303,                0.64996,                0.55728,                 0.8605,             0.00042399,             0.00042399,             0.00042399
                    408,                0.74659,                0.59471,                0.89755,                0.97649,                0.96716,                0.99377,                0.82895,                0.67472,                0.54173,                0.86279,              0.0004223,              0.0004223,              0.0004223
                    409,                0.78803,                0.61053,                 0.8957,                0.97649,                0.96716,                0.99377,                0.82895,                0.67472,                0.54173,                0.86279,             0.00042061,             0.00042061,             0.00042061
                    410,                0.78718,                0.61606,                 0.9019,                   0.98,                0.96716,                0.99397,                0.83265,                0.70408,                0.54317,                 0.8621,             0.00041892,             0.00041892,             0.00041892
                    411,                0.73641,                0.59111,                0.92634,                   0.98,                0.96716,                0.99397,                0.83265,                0.70408,                0.54317,                 0.8621,             0.00041722,             0.00041722,             0.00041722
                    412,                0.83815,                0.63176,                0.90308,                0.97503,                0.96943,                0.99409,                0.83476,                0.67857,                0.52909,                0.85577,             0.00041553,             0.00041553,             0.00041553
                    413,                0.74736,                0.59316,                 0.9032,                0.97503,                0.96943,                0.99409,                0.83476,                0.67857,                0.52909,                0.85577,             0.00041384,             0.00041384,             0.00041384
                    414,                0.70091,                0.56956,                0.90044,                 0.9668,                0.97656,                0.99406,                0.84486,                0.64426,                0.51324,                0.85364,             0.00041215,             0.00041215,             0.00041215
                    415,                0.78942,                 0.6253,                0.92606,                 0.9668,                0.97656,                0.99406,                0.84486,                0.64426,                0.51324,                0.85364,             0.00041045,             0.00041045,             0.00041045
                    416,                0.73528,                0.58047,                0.91302,                0.97792,                0.96481,                0.99426,                0.84862,                0.62761,                0.51311,                0.84898,             0.00040876,             0.00040876,             0.00040876
                    417,                0.78678,                0.61153,                0.89629,                0.97792,                0.96481,                0.99426,                0.84862,                0.62761,                0.51311,                0.84898,             0.00040707,             0.00040707,             0.00040707
                    418,                0.91088,                0.64207,                 0.8747,                0.97976,                0.96679,                0.99431,                0.85133,                0.62223,                0.50705,                 0.8461,             0.00040538,             0.00040538,             0.00040538
                    419,                 0.7378,                0.57287,                0.90126,                0.97976,                0.96679,                0.99431,                0.85133,                0.62223,                0.50705,                 0.8461,             0.00040369,             0.00040369,             0.00040369
                    420,                0.72638,                0.58081,                0.89481,                 0.9827,                0.96731,                0.99477,                0.84558,                0.61632,                0.50466,                0.84861,             0.00040199,             0.00040199,             0.00040199
                    421,                0.71869,                0.60992,                0.88418,                 0.9827,                0.96731,                0.99477,                0.84558,                0.61632,                0.50466,                0.84861,              0.0004003,              0.0004003,              0.0004003
                    422,                0.86234,                0.65137,                0.88525,                 0.9811,                0.97037,                0.99479,                 0.8383,                  0.617,                0.50679,                0.85265,             0.00039861,             0.00039861,             0.00039861
                    423,                 0.8551,                0.65473,                0.93042,                 0.9811,                0.97037,                0.99479,                 0.8383,                  0.617,                0.50679,                0.85265,             0.00039692,             0.00039692,             0.00039692
                    424,                0.74984,                0.58699,                0.91621,                0.97928,                0.97141,                0.99479,                0.84885,                0.63166,                0.50524,                0.85513,             0.00039523,             0.00039523,             0.00039523
                    425,                0.74425,                0.57092,                 0.8813,                0.97928,                0.97141,                0.99479,                0.84885,                0.63166,                0.50524,                0.85513,             0.00039353,             0.00039353,             0.00039353
                    426,                0.75665,                0.57845,                 0.8775,                0.97828,                 0.9732,                0.99486,                0.83868,                0.63718,                0.49844,                0.85756,             0.00039184,             0.00039184,             0.00039184
                    427,                0.75648,                0.57087,                0.90963,                0.97828,                 0.9732,                0.99486,                0.83868,                0.63718,                0.49844,                0.85756,             0.00039015,             0.00039015,             0.00039015
                    428,                0.79243,                 0.6141,                0.91242,                0.97936,                0.97362,                0.99483,                0.84153,                0.62521,                0.49359,                0.85669,             0.00038846,             0.00038846,             0.00038846
                    429,                0.77196,                0.61338,                0.89815,                0.97936,                0.97362,                0.99483,                0.84153,                0.62521,                0.49359,                0.85669,             0.00038676,             0.00038676,             0.00038676
                    430,                0.75366,                0.58447,                0.90887,                0.97988,                0.97402,                0.99477,                0.84168,                0.60539,                0.48215,                 0.8521,             0.00038507,             0.00038507,             0.00038507
                    431,                0.69591,                0.57184,                0.89427,                0.97988,                0.97402,                0.99477,                0.84168,                0.60539,                0.48215,                 0.8521,             0.00038338,             0.00038338,             0.00038338
                    432,                0.73321,                0.56429,                0.90367,                0.97039,                  0.982,                0.99432,                0.84199,                0.65004,                0.47928,                0.84971,             0.00038169,             0.00038169,             0.00038169
                    433,                0.74498,                0.59446,                0.89641,                0.97039,                  0.982,                0.99432,                0.84199,                0.65004,                0.47928,                0.84971,                0.00038,                0.00038,                0.00038
                    434,                0.79448,                0.60491,                0.88425,                0.96972,                0.97866,                0.99424,                 0.8503,                0.67619,                0.48925,                 0.8548,              0.0003783,              0.0003783,              0.0003783
                    435,                0.86617,                0.62859,                0.90845,                0.96972,                0.97866,                0.99424,                 0.8503,                0.67619,                0.48925,                 0.8548,             0.00037661,             0.00037661,             0.00037661
                    436,                0.78119,                0.59811,                0.88439,                0.97167,                0.97788,                0.99401,                0.83561,                0.64327,                0.48836,                0.86114,             0.00037492,             0.00037492,             0.00037492
                    437,                0.76269,                0.58551,                0.89674,                0.97167,                0.97788,                0.99401,                0.83561,                0.64327,                0.48836,                0.86114,             0.00037323,             0.00037323,             0.00037323
                    438,                 0.7224,                0.56934,                 0.9005,                 0.9757,                0.97984,                0.99442,                0.83026,                0.62505,                0.48256,                0.86599,             0.00037154,             0.00037154,             0.00037154
                    439,                0.74226,                0.57581,                0.89749,                 0.9757,                0.97984,                0.99442,                0.83026,                0.62505,                0.48256,                0.86599,             0.00036984,             0.00036984,             0.00036984
                    440,                0.78787,                0.62635,                0.91894,                0.97373,                0.97004,                 0.9938,                0.83719,                0.61534,                0.48673,                0.86081,             0.00036815,             0.00036815,             0.00036815
                    441,                 0.7488,                0.63861,                0.88476,                0.97373,                0.97004,                 0.9938,                0.83719,                0.61534,                0.48673,                0.86081,             0.00036646,             0.00036646,             0.00036646
                    442,                 0.7635,                0.59402,                0.89447,                0.96993,                0.97651,                0.99417,                0.84742,                0.62158,                0.49076,                0.85515,             0.00036477,             0.00036477,             0.00036477
                    443,                0.86698,                0.64127,                0.92879,                0.96993,                0.97651,                0.99417,                0.84742,                0.62158,                0.49076,                0.85515,             0.00036307,             0.00036307,             0.00036307
                    444,                0.72649,                0.56861,                0.91948,                0.96815,                0.97004,                 0.9939,                0.84696,                0.63447,                0.49651,                0.85742,             0.00036138,             0.00036138,             0.00036138
                    445,                0.77807,                0.60491,                0.89903,                0.96815,                0.97004,                 0.9939,                0.84696,                0.63447,                0.49651,                0.85742,             0.00035969,             0.00035969,             0.00035969
                    446,                0.68549,                0.56587,                0.90226,                0.97707,                0.96733,                0.99404,                0.86084,                0.61451,                0.48828,                0.85973,               0.000358,               0.000358,               0.000358
                    447,                0.78454,                0.61342,                0.89705,                0.97707,                0.96733,                0.99404,                0.86084,                0.61451,                0.48828,                0.85973,             0.00035631,             0.00035631,             0.00035631
                    448,                0.77923,                0.59332,                0.90129,                0.98577,                0.96925,                0.99403,                0.86124,                0.64459,                0.49837,                0.85581,             0.00035461,             0.00035461,             0.00035461
                    449,                0.74398,                0.57344,                 0.8999,                0.98577,                0.96925,                0.99403,                0.86124,                0.64459,                0.49837,                0.85581,             0.00035292,             0.00035292,             0.00035292
                    450,                0.81496,                0.60762,                0.92488,                0.97912,                0.97313,                0.99413,                0.84609,                0.68791,                0.50982,                0.86112,             0.00035123,             0.00035123,             0.00035123
                    451,                0.75907,                0.58744,                0.89818,                0.97912,                0.97313,                0.99413,                0.84609,                0.68791,                0.50982,                0.86112,             0.00034954,             0.00034954,             0.00034954
                    452,                0.72336,                0.56796,                0.88041,                0.97723,                0.97325,                0.99425,                0.85119,                0.68858,                0.51739,                0.86341,             0.00034785,             0.00034785,             0.00034785
                    453,                0.71632,                0.55884,                0.88209,                0.97723,                0.97325,                0.99425,                0.85119,                0.68858,                0.51739,                0.86341,             0.00034615,             0.00034615,             0.00034615
                    454,                0.74964,                0.58836,                0.87972,                0.98507,                0.97015,                 0.9942,                0.83287,                0.70889,                0.52855,                0.86035,             0.00034446,             0.00034446,             0.00034446
                    455,                 0.7585,                0.60241,                0.90509,                0.98507,                0.97015,                 0.9942,                0.83287,                0.70889,                0.52855,                0.86035,             0.00034277,             0.00034277,             0.00034277
                    456,                0.76685,                0.61593,                0.88102,                 0.9753,                0.97666,                0.99424,                0.82873,                0.76333,                0.52608,                0.85377,             0.00034108,             0.00034108,             0.00034108
                    457,                0.79368,                0.58499,                0.89714,                 0.9753,                0.97666,                0.99424,                0.82873,                0.76333,                0.52608,                0.85377,             0.00033938,             0.00033938,             0.00033938
                    458,                0.76547,                0.59228,                0.87872,                0.97246,                0.97952,                0.99444,                0.82572,                0.75578,                0.52313,                0.85211,             0.00033769,             0.00033769,             0.00033769
                    459,                0.72225,                0.56284,                0.87351,                0.97246,                0.97952,                0.99444,                0.82572,                0.75578,                0.52313,                0.85211,               0.000336,               0.000336,               0.000336
